  300.00 -8.00000  5.50135e+11  5.49119e+11  5.49119e+11 -4.32657e+10 -4.32657e+10  2.82062e+10
  300.00 -7.97595  4.31277e+11  4.30815e+11  4.30815e+11 -2.31516e+10 -2.31517e+10  1.21342e+10
  300.00 -7.95190  1.54652e+11  1.54645e+11  1.54645e+11 -1.55370e+09 -1.55372e+09  5.97313e+08
  300.00 -7.92786  9.43223e+09  9.43619e+09  9.43619e+09  4.39202e+07  4.39202e+07 -2.77167e+08
  300.00 -7.90381  1.81577e+11  1.81569e+11  1.81569e+11  2.82951e+09  2.82947e+09 -2.25977e+09
  300.00 -7.87976  1.06880e+11  1.06878e+11  1.06878e+11 -8.42517e+08 -8.42527e+08  4.24430e+08
  300.00 -7.85571  3.55189e+06  3.28915e+06  3.28930e+06 -6.00354e+05 -6.00453e+05 -5.08343e+05
  300.00 -7.83166  4.93962e+10  4.93659e+10  4.93658e+10 -2.43026e+09 -2.43025e+09  1.72468e+09
  300.00 -7.80762  3.31966e+09  3.30593e+09  3.30594e+09 -3.47344e+08 -3.47342e+08 -1.81974e+08
  300.00 -7.78357  9.64183e+10  9.65342e+10  9.65340e+10  3.22137e+08  3.22138e+08 -4.75632e+09
  300.00 -7.75952  4.31816e+11  4.32784e+11  4.32784e+11  2.13611e+10  2.13611e+10 -3.62958e+10
  300.00 -7.73547  8.57095e+11  8.56703e+11  8.56704e+11  5.61037e+10  5.61037e+10 -4.95614e+10
  300.00 -7.71142  7.77290e+11  7.77024e+11  7.77024e+11  2.64463e+10  2.64463e+10 -1.67389e+10
  300.00 -7.68737  2.57712e+11  2.57709e+11  2.57709e+11 -1.38738e+09 -1.38737e+09  6.67991e+08
  300.00 -7.66333  5.80042e+08  5.81190e+08  5.81203e+08  1.93695e+07  1.93695e+07  4.15206e+07
  300.00 -7.63928  1.39492e+11  1.39481e+11  1.39481e+11 -2.89930e+09 -2.89930e+09  2.28814e+09
  300.00 -7.61523  1.07029e+11  1.07028e+11  1.07028e+11 -6.90838e+08 -6.90833e+08  4.76680e+08
  300.00 -7.59118  4.61756e+10  4.61756e+10  4.61756e+10 -6.15619e+06 -6.15540e+06  9.52782e+06
  300.00 -7.56713  1.78402e+11  1.78438e+11  1.78438e+11 -2.11539e+09 -2.11539e+09  4.14873e+09
  300.00 -7.54309  6.02099e+11  6.02420e+11  6.02420e+11 -2.59746e+10 -2.59746e+10  3.24318e+10
  300.00 -7.51904  6.87318e+11  6.86619e+11  6.86619e+11 -5.17332e+10 -5.17332e+10  4.18424e+10
  300.00 -7.49499  1.19875e+11  1.19582e+11  1.19582e+11 -8.43043e+09 -8.43044e+09  1.71377e+09
  300.00 -7.47094  9.29917e+10  9.30102e+10  9.30101e+10  3.34907e+08  3.34904e+08 -1.88660e+09
  300.00 -7.44689  3.08054e+11  3.08093e+11  3.08093e+11  9.55966e+09  9.55964e+09 -1.07670e+10
  300.00 -7.42285  1.79803e+11  1.79779e+11  1.79779e+11  3.47756e+09  3.47756e+09 -1.84018e+09
  300.00 -7.39880  1.99515e+10  1.99433e+10  1.99434e+10 -5.66021e+08 -5.66020e+08  2.06114e+07
  300.00 -7.37475  1.39430e+10  1.39484e+10  1.39484e+10 -3.33371e+08 -3.33371e+08  5.09432e+08
  300.00 -7.35070  2.76485e+10  2.76299e+10  2.76300e+10 -1.07149e+09 -1.07149e+09  3.77415e+08
  300.00 -7.32665  1.32600e+10  1.32626e+10  1.32626e+10  2.93144e+07  2.93144e+07  2.63145e+08
  300.00 -7.30261  2.74795e+11  2.74839e+11  2.74839e+11  2.80088e+09  2.80087e+09 -5.67011e+09
  300.00 -7.27856  6.58964e+11  6.59260e+11  6.59260e+11  2.01745e+10  2.01745e+10 -2.83554e+10
  300.00 -7.25451  8.08904e+11  8.08912e+11  8.08912e+11  3.20457e+10  3.20457e+10 -3.22568e+10
  300.00 -7.23046  4.27451e+11  4.27361e+11  4.27361e+11  1.22573e+10  1.22573e+10 -8.51686e+09
  300.00 -7.20641  1.15978e+10  1.15970e+10  1.15970e+10  1.35926e+08  1.35925e+08  1.38199e+07
  300.00 -7.18236  1.38348e+11  1.38350e+11  1.38350e+11 -7.63898e+08 -7.63897e+08  1.07900e+09
  300.00 -7.15832  2.47026e+11  2.47026e+11  2.47026e+11 -2.10204e+09 -2.10204e+09  2.06210e+09
  300.00 -7.13427  1.46212e+11  1.46212e+11  1.46212e+11 -6.80342e+08 -6.80341e+08  5.82506e+08
  300.00 -7.11022  3.85257e+10  3.85257e+10  3.85257e+10  6.91777e+06  6.91838e+06 -5.46400e+06
  300.00 -7.08617  6.06537e+09  6.06536e+09  6.06539e+09  1.21732e+07  1.21733e+07 -1.25105e+07
  300.00 -7.06212  6.64736e+08  6.64737e+08  6.64744e+08 -4.76978e+04 -4.77007e+04  4.30444e+05
  300.00 -7.03808  3.79238e+10  3.79237e+10  3.79237e+10 -1.56957e+08 -1.56958e+08  1.28627e+08
  300.00 -7.01403  2.16646e+11  2.16646e+11  2.16646e+11 -1.28084e+09 -1.28084e+09  1.25237e+09
  300.00 -6.98998  1.47180e+11  1.47181e+11  1.47181e+11 -6.00843e+08 -6.00846e+08  6.81006e+08
  300.00 -6.96593  1.37022e+10  1.37022e+10  1.37022e+10  1.00640e+07  1.00636e+07 -5.34196e+06
  300.00 -6.94188  3.04759e+11  3.04758e+11  3.04758e+11  1.49025e+09  1.49025e+09 -1.40102e+09
  300.00 -6.91784  1.23618e+11  1.23619e+11  1.23619e+11  6.28722e+08  6.28722e+08 -6.58934e+08
