  300.00 -8.00000  1.57885e+20  1.57885e+20  1.57885e+20 -1.02031e+19 -1.02031e+19  1.02031e+19
  300.00 -7.97595  1.25758e+20  1.25758e+20  1.25758e+20 -5.11597e+18 -5.11598e+18  5.11597e+18
  300.00 -7.95190  1.02914e+20  1.02914e+20  1.02914e+20 -7.13612e+17 -7.13621e+17  7.13616e+17
  300.00 -7.92786  9.72734e+19  9.72734e+19  9.72734e+19  1.64534e+18  1.64533e+18 -1.64533e+18
  300.00 -7.90381  1.13987e+20  1.13987e+20  1.13987e+20  1.59833e+18  1.59831e+18 -1.59832e+18
  300.00 -7.87976  1.37537e+20  1.37537e+20  1.37537e+20 -8.14995e+17 -8.15006e+17  8.15003e+17
  300.00 -7.85571  1.46510e+20  1.46510e+20  1.46510e+20 -4.18567e+18 -4.18567e+18  4.18567e+18
  300.00 -7.83166  1.34427e+20  1.34427e+20  1.34427e+20 -5.63641e+18 -5.63640e+18  5.63640e+18
  300.00 -7.80762  1.20086e+20  1.20086e+20  1.20086e+20 -2.89197e+18 -2.89195e+18  2.89196e+18
  300.00 -7.78357  1.22362e+20  1.22362e+20  1.22362e+20  3.18505e+18  3.18505e+18 -3.18505e+18
  300.00 -7.75952  1.39924e+20  1.39924e+20  1.39924e+20  9.24510e+18  9.24510e+18 -9.24510e+18
  300.00 -7.73547  1.76342e+20  1.76342e+20  1.76342e+20  1.08934e+19  1.08934e+19 -1.08934e+19
  300.00 -7.71142  2.30976e+20  2.30976e+20  2.30976e+20  6.43540e+18  6.43541e+18 -6.43541e+18
  300.00 -7.68737  2.80165e+20  2.80165e+20  2.80165e+20 -1.11870e+18 -1.11869e+18  1.11870e+18
  300.00 -7.66333  2.95278e+20  2.95278e+20  2.95278e+20 -5.78562e+18 -5.78562e+18  5.78563e+18
  300.00 -7.63928  2.70713e+20  2.70714e+20  2.70714e+20 -5.02666e+18 -5.02665e+18  5.02666e+18
  300.00 -7.61523  2.42090e+20  2.42090e+20  2.42090e+20 -1.31855e+18 -1.31854e+18  1.31855e+18
  300.00 -7.59118  2.33963e+20  2.33963e+20  2.33963e+20 -4.04626e+16 -4.04575e+16  4.04604e+16
  300.00 -7.56713  2.26720e+20  2.26720e+20  2.26720e+20 -3.99235e+18 -3.99235e+18  3.99235e+18
  300.00 -7.54309  1.92872e+20  1.92872e+20  1.92872e+20 -9.37654e+18 -9.37654e+18  9.37653e+18
  300.00 -7.51904  1.44907e+20  1.44907e+20  1.44907e+20 -9.83756e+18 -9.83757e+18  9.83756e+18
  300.00 -7.49499  1.14599e+20  1.14599e+20  1.14599e+20 -4.79211e+18 -4.79211e+18  4.79211e+18
  300.00 -7.47094  1.17857e+20  1.17857e+20  1.17857e+20  1.40266e+18  1.40265e+18 -1.40266e+18
  300.00 -7.44689  1.44978e+20  1.44978e+20  1.44978e+20  4.77722e+18  4.77721e+18 -4.77721e+18
  300.00 -7.42285  1.74208e+20  1.74208e+20  1.74208e+20  2.58059e+18  2.58059e+18 -2.58059e+18
  300.00 -7.39880  1.89806e+20  1.89806e+20  1.89806e+20 -2.77397e+18 -2.77397e+18  2.77397e+18
  300.00 -7.37475  1.86497e+20  1.86497e+20  1.86497e+20 -5.65297e+18 -5.65297e+18  5.65297e+18
  300.00 -7.35070  1.70591e+20  1.70591e+20  1.70591e+20 -4.44450e+18 -4.44450e+18  4.44450e+18
  300.00 -7.32665  1.61443e+20  1.61443e+20  1.61443e+20 -1.43041e+18 -1.43041e+18  1.43041e+18
  300.00 -7.30261  1.74013e+20  1.74013e+20  1.74013e+20  2.67549e+18  2.67548e+18 -2.67549e+18
