76	-1.79938	-1.55730	 0.06509	 0.06498	-0.00284	-0.01366	 0.00833	 0.00520	-0.00900	-0.00159	 0.00582	 0.00516
77	-1.82702	-1.58630	 0.06650	 0.06638	-0.00250	-0.01322	 0.00950	 0.00577	-0.01013	-0.00215	 0.00580	 0.00520
78	-1.84386	-1.60578	 0.06766	 0.06754	-0.00215	-0.01273	 0.01065	 0.00634	-0.01121	-0.00273	 0.00577	 0.00524
79	-1.84993	-1.61590	 0.06859	 0.06849	-0.00179	-0.01218	 0.01180	 0.00693	-0.01225	-0.00334	 0.00572	 0.00527
80	-1.84492	-1.61598	 0.06921	 0.06914	-0.00144	-0.01162	 0.01285	 0.00748	-0.01317	-0.00392	 0.00566	 0.00530
81	-1.82952	-1.60676	 0.06956	 0.06952	-0.00109	-0.01104	 0.01383	 0.00803	-0.01399	-0.00449	 0.00559	 0.00533
82	-1.80407	-1.58848	 0.06961	 0.06962	-0.00077	-0.01044	 0.01471	 0.00856	-0.01469	-0.00504	 0.00551	 0.00535
83	-1.76900	-1.56150	 0.06938	 0.06943	-0.00046	-0.00983	 0.01549	 0.00907	-0.01525	-0.00556	 0.00543	 0.00537
84	-1.72483	-1.52621	 0.06884	 0.06895	-0.00017	-0.00920	 0.01614	 0.00956	-0.01567	-0.00604	 0.00534	 0.00539
85	-1.67213	-1.48311	 0.06800	 0.06817	 0.00009	-0.00858	 0.01666	 0.01001	-0.01593	-0.00647	 0.00524	 0.00540
86	-1.61156	-1.43272	 0.06686	 0.06708	 0.00032	-0.00796	 0.01704	 0.01042	-0.01604	-0.00684	 0.00514	 0.00541
87	-1.53833	-1.37100	 0.06530	 0.06558	 0.00053	-0.00729	 0.01729	 0.01081	-0.01598	-0.00716	 0.00502	 0.00540
88	-1.46368	-1.30742	 0.06353	 0.06387	 0.00070	-0.00669	 0.01737	 0.01111	-0.01576	-0.00737	 0.00491	 0.00539
89	-1.38342	-1.23850	 0.06146	 0.06186	 0.00083	-0.00610	 0.01730	 0.01133	-0.01539	-0.00749	 0.00479	 0.00536
90	-1.29835	-1.16492	 0.05911	 0.05956	 0.00092	-0.00553	 0.01709	 0.01146	-0.01487	-0.00752	 0.00466	 0.00531
91	-1.20928	-1.08738	 0.05646	 0.05696	 0.00099	-0.00498	 0.01674	 0.01149	-0.01422	-0.00744	 0.00452	 0.00525
92	-1.11702	-1.00660	 0.05354	 0.05408	 0.00102	-0.00445	 0.01626	 0.01140	-0.01344	-0.00726	 0.00436	 0.00516
93	-1.02238	-0.92330	 0.05036	 0.05092	 0.00103	-0.00395	 0.01564	 0.01120	-0.01254	-0.00698	 0.00419	 0.00504
94	-0.92616	-0.83817	 0.04692	 0.04750	 0.00101	-0.00347	 0.01490	 0.01087	-0.01155	-0.00659	 0.00400	 0.00489
95	-0.82914	-0.75191	 0.04324	 0.04382	 0.00096	-0.00302	 0.01403	 0.01041	-0.01048	-0.00612	 0.00378	 0.00469
96	-0.73208	-0.66519	 0.03935	 0.03990	 0.00090	-0.00259	 0.01304	 0.00982	-0.00934	-0.00556	 0.00354	 0.00446
97	-0.63569	-0.57866	 0.03524	 0.03575	 0.00081	-0.00218	 0.01193	 0.00909	-0.00815	-0.00493	 0.00327	 0.00417
98	-0.54067	-0.49294	 0.03096	 0.03138	 0.00069	-0.00178	 0.01071	 0.00823	-0.00694	-0.00425	 0.00297	 0.00383
99	-0.44060	-0.40218	 0.02618	 0.02645	 0.00053	-0.00137	 0.00926	 0.00715	-0.00562	-0.00349	 0.00259	 0.00340
100	-0.35042	-0.31995	 0.02161	 0.02165	 0.00031	-0.00094	 0.00781	 0.00601	-0.00441	-0.00277	 0.00221	 0.00293
101	-0.26337	-0.24024	 0.01700	 0.01662	-0.00008	-0.00037	 0.00625	 0.00474	-0.00323	-0.00206	 0.00177	 0.00239
102	-0.17972	-0.16374	 0.01244	 0.01130	-0.00039	 0.00011	 0.00460	 0.00335	-0.00210	-0.00140	 0.00129	 0.00178
103	-0.09956	-0.09119	 0.00752	 0.00614	-0.00029	 0.00014	 0.00279	 0.00189	-0.00106	-0.00081	 0.00076	 0.00109
104	-0.02401	-0.02222	 0.00188	 0.00156	-0.00008	 0.00004	 0.00072	 0.00049	-0.00021	-0.00021	 0.00019	 0.00029
105	 0.04648	 0.04297	-0.00374	-0.00315	 0.00015	-0.00009	-0.00147	-0.00100	 0.00039	 0.00038	-0.00040	-0.00061
106	 0.11239	 0.10340	-0.00936	-0.00793	 0.00036	-0.00022	-0.00366	-0.00266	 0.00099	 0.00068	-0.00109	-0.00157
107	 0.17305	 0.15930	-0.01494	-0.01276	 0.00054	-0.00036	-0.00573	-0.00462	 0.00147	 0.00075	-0.00185	-0.00261
108	 0.22812	 0.21071	-0.02036	-0.01772	 0.00069	-0.00049	-0.00789	-0.00663	 0.00176	 0.00064	-0.00267	-0.00373
109	 0.27759	 0.25740	-0.02544	-0.02293	 0.00084	-0.00064	-0.01016	-0.00870	 0.00182	 0.00031	-0.00355	-0.00494
110	 0.32155	 0.29919	-0.03016	-0.02838	 0.00100	-0.00086	-0.01249	-0.01081	 0.00165	-0.00026	-0.00448	-0.00625
111	 0.36278	 0.33860	-0.03507	-0.03423	 0.00120	-0.00118	-0.01508	-0.01315	 0.00119	-0.00116	-0.00554	-0.00775
112	 0.39551	 0.36998	-0.03960	-0.03946	 0.00138	-0.00153	-0.01754	-0.01536	 0.00049	-0.00228	-0.00659	-0.00922
113	 0.42304	 0.39634	-0.04407	-0.04447	 0.00151	-0.00191	-0.02004	-0.01761	-0.00047	-0.00370	-0.00768	-0.01077
114	 0.44556	 0.41771	-0.04846	-0.04926	 0.00157	-0.00231	-0.02257	-0.01988	-0.00172	-0.00543	-0.00882	-0.01239
115	 0.46329	 0.43418	-0.05272	-0.05382	 0.00159	-0.00278	-0.02512	-0.02218	-0.00324	-0.00746	-0.01000	-0.01408
116	 0.47637	 0.44597	-0.05681	-0.05815	 0.00155	-0.00331	-0.02769	-0.02448	-0.00505	-0.00981	-0.01121	-0.01582
117	 0.48460	 0.45372	-0.06070	-0.06224	 0.00145	-0.00393	-0.03025	-0.02679	-0.00714	-0.01247	-0.01246	-0.01760
118	 0.48736	 0.45849	-0.06437	-0.06607	 0.00128	-0.00464	-0.03281	-0.02909	-0.00950	-0.01544	-0.01372	-0.01942
119	 0.48498	 0.46051	-0.06779	-0.06963	 0.00103	-0.00545	-0.03534	-0.03137	-0.01213	-0.01870	-0.01500	-0.02126
120	 0.47896	 0.45879	-0.07094	-0.07290	 0.00070	-0.00638	-0.03785	-0.03362	-0.01501	-0.02225	-0.01629	-0.02312
121	 0.47029	 0.45297	-0.07380	-0.07587	 0.00026	-0.00743	-0.04030	-0.03583	-0.01813	-0.02606	-0.01757	-0.02497
122	 0.45821	 0.44255	-0.07655	-0.07872	-0.00032	-0.00871	-0.04288	-0.03815	-0.02173	-0.03043	-0.01893	-0.02695
123	 0.44452	 0.42961	-0.07876	-0.08102	-0.00099	-0.01004	-0.04520	-0.04024	-0.02527	-0.03471	-0.02017	-0.02876
