55	-0.80468	-0.80468	-1.97874	-1.97874	 2.20564	 2.20564	 1.83279	 1.83279	-3.12173	-3.12173	 1.33575	 1.33575
56	-0.30994	-0.30994	-2.03626	-2.03626	 2.23916	 2.23916	 1.89394	 1.89394	-3.15858	-3.15858	 1.36155	 1.36155
57	 0.18777	 0.18777	-2.09205	-2.09205	 2.27075	 2.27074	 1.95304	 1.95304	-3.19278	-3.19278	 1.38637	 1.38637
58	 0.70212	 0.70213	-2.14817	-2.14817	 2.30162	 2.30161	 2.01227	 2.01228	-3.22567	-3.22566	 1.41115	 1.41115
59	 1.22901	 1.22903	-2.20456	-2.20456	 2.33175	 2.33174	 2.07160	 2.07160	-3.25718	-3.25718	 1.43590	 1.43590
60	 1.76439	 1.76442	-2.26117	-2.26117	 2.36111	 2.36110	 2.13096	 2.13096	-3.28728	-3.28728	 1.46061	 1.46061
61	 2.32520	 2.32523	-2.32012	-2.32013	 2.39076	 2.39075	 2.19259	 2.19259	-3.31698	-3.31697	 1.48624	 1.48623
62	 2.86601	 2.86606	-2.37699	-2.37700	 2.41847	 2.41847	 2.25189	 2.25189	-3.34401	-3.34401	 1.51087	 1.51087
63	 3.40400	 3.40407	-2.43390	-2.43391	 2.44535	 2.44534	 2.31109	 2.31109	-3.36945	-3.36945	 1.53547	 1.53546
64	 3.93582	 3.93590	-2.49079	-2.49080	 2.47137	 2.47136	 2.37017	 2.37017	-3.39325	-3.39325	 1.56002	 1.56002
65	 4.45835	 4.45844	-2.54760	-2.54761	 2.49652	 2.49650	 2.42910	 2.42910	-3.41535	-3.41535	 1.58454	 1.58453
66	 4.96870	 4.96881	-2.60428	-2.60429	 2.52077	 2.52075	 2.48787	 2.48787	-3.43569	-3.43569	 1.60901	 1.60900
67	 5.48300	 5.48312	-2.66293	-2.66295	 2.54499	 2.54497	 2.54870	 2.54870	-3.45489	-3.45489	 1.63438	 1.63437
68	 5.96071	 5.96085	-2.71916	-2.71917	 2.56738	 2.56736	 2.60709	 2.60709	-3.47147	-3.47147	 1.65877	 1.65876
69	 6.41911	 6.41926	-2.77508	-2.77510	 2.58883	 2.58882	 2.66529	 2.66529	-3.48613	-3.48612	 1.68311	 1.68311
70	 6.85640	 6.85657	-2.83064	-2.83066	 2.60935	 2.60933	 2.72329	 2.72329	-3.49880	-3.49879	 1.70742	 1.70741
71	 7.27106	 7.27124	-2.88578	-2.88580	 2.62891	 2.62889	 2.78111	 2.78111	-3.50943	-3.50942	 1.73168	 1.73167
72	 7.66185	 7.66204	-2.94046	-2.94049	 2.64751	 2.64749	 2.83875	 2.83875	-3.51798	-3.51796	 1.75590	 1.75590
73	 8.04135	 8.04155	-2.99670	-2.99672	 2.66580	 2.66578	 2.89843	 2.89843	-3.52458	-3.52456	 1.78101	 1.78100
74	 8.38074	 8.38094	-3.05028	-3.05030	 2.68241	 2.68239	 2.95576	 2.95576	-3.52870	-3.52868	 1.80514	 1.80514
75	 8.69411	 8.69432	-3.10325	-3.10327	 2.69803	 2.69802	 3.01295	 3.01295	-3.53057	-3.53054	 1.82924	 1.82923
76	 8.98126	 8.98147	-3.15556	-3.15558	 2.71266	 2.71265	 3.07004	 3.07004	-3.53013	-3.53011	 1.85329	 1.85329
77	 9.24224	 9.24245	-3.20716	-3.20719	 2.72629	 2.72627	 3.12703	 3.12704	-3.52735	-3.52732	 1.87731	 1.87730
78	 9.47730	 9.47751	-3.25803	-3.25805	 2.73890	 2.73888	 3.18397	 3.18398	-3.52216	-3.52213	 1.90128	 1.90127
79	 9.69447	 9.69467	-3.31002	-3.31004	 2.75090	 2.75089	 3.24305	 3.24305	-3.51417	-3.51415	 1.92613	 1.92612
80	 9.87833	 9.87852	-3.35926	-3.35928	 2.76140	 2.76138	 3.29991	 3.29992	-3.50394	-3.50391	 1.95002	 1.95001
81	 10.03823	 10.03841	-3.40764	-3.40766	 2.77084	 2.77082	 3.35678	 3.35679	-3.49115	-3.49113	 1.97387	 1.97386
82	 10.17516	 10.17533	-3.45514	-3.45516	 2.77920	 2.77919	 3.41367	 3.41368	-3.47576	-3.47574	 1.99768	 1.99767
83	 10.29021	 10.29037	-3.50173	-3.50175	 2.78647	 2.78646	 3.47059	 3.47060	-3.45773	-3.45771	 2.02145	 2.02144
84	 10.38461	 10.38476	-3.54739	-3.54740	 2.79263	 2.79262	 3.52756	 3.52757	-3.43700	-3.43698	 2.04518	 2.04516
85	 10.45967	 10.45980	-3.59208	-3.59210	 2.79764	 2.79763	 3.58459	 3.58460	-3.41353	-3.41351	 2.06887	 2.06885
86	 10.51678	 10.51690	-3.63580	-3.63581	 2.80149	 2.80148	 3.64169	 3.64170	-3.38727	-3.38725	 2.09251	 2.09249
87	 10.55986	 10.55996	-3.68177	-3.68178	 2.80430	 2.80429	 3.70327	 3.70328	-3.35581	-3.35580	 2.11792	 2.11791
88	 10.58433	 10.58442	-3.72341	-3.72342	 2.80563	 2.80563	 3.76053	 3.76054	-3.32359	-3.32359	 2.14147	 2.14146
89	 10.59538	 10.59546	-3.76403	-3.76404	 2.80571	 2.80570	 3.81786	 3.81787	-3.28844	-3.28843	 2.16498	 2.16497
90	 10.59452	 10.59458	-3.80363	-3.80364	 2.80449	 2.80448	 3.87525	 3.87526	-3.25030	-3.25030	 2.18844	 2.18843
91	 10.58324	 10.58329	-3.84221	-3.84221	 2.80194	 2.80193	 3.93271	 3.93271	-3.20913	-3.20912	 2.21185	 2.21184
92	 10.56298	 10.56302	-3.87976	-3.87976	 2.79802	 2.79801	 3.99020	 3.99021	-3.16487	-3.16487	 2.23520	 2.23520
93	 10.53518	 10.53521	-3.91629	-3.91629	 2.79269	 2.79269	 4.04772	 4.04773	-3.11748	-3.11748	 2.25851	 2.25850
94	 10.50119	 10.50121	-3.95180	-3.95181	 2.78592	 2.78591	 4.10524	 4.10525	-3.06692	-3.06692	 2.28176	 2.28175
95	 10.46231	 10.46233	-3.98631	-3.98632	 2.77766	 2.77766	 4.16274	 4.16275	-3.01314	-3.01313	 2.30495	 2.30494
96	 10.41978	 10.41979	-4.01983	-4.01983	 2.76788	 2.76788	 4.22020	 4.22020	-2.95609	-2.95608	 2.32808	 2.32807
97	 10.37472	 10.37473	-4.05236	-4.05237	 2.75654	 2.75654	 4.27757	 4.27757	-2.89573	-2.89573	 2.35114	 2.35114
98	 10.32821	 10.32821	-4.08394	-4.08394	 2.74361	 2.74361	 4.33483	 4.33483	-2.83202	-2.83202	 2.37414	 2.37413
99	 10.27757	 10.27758	-4.11689	-4.11689	 2.72787	 2.72786	 4.39633	 4.39633	-2.75963	-2.75963	 2.39882	 2.39882
100	 10.23097	 10.23098	-4.14652	-4.14653	 2.71153	 2.71152	 4.45324	 4.45324	-2.68886	-2.68886	 2.42167	 2.42167
101	 10.18555	 10.18555	-4.17527	-4.17527	 2.69351	 2.69351	 4.50992	 4.50992	-2.61464	-2.61464	 2.44444	 2.44444
102	 10.14194	 10.14195	-4.20314	-4.20314	 2.67380	 2.67380	 4.56634	 4.56633	-2.53694	-2.53694	 2.46712	 2.46712
103	 10.10072	 10.10072	-4.23016	-4.23016	 2.65237	 2.65238	 4.62244	 4.62244	-2.45575	-2.45575	 2.48972	 2.48972
104	 10.06232	 10.06232	-4.25636	-4.25636	 2.62924	 2.62924	 4.67820	 4.67820	-2.37105	-2.37105	 2.51223	 2.51223
105	 10.02709	 10.02709	-4.28177	-4.28177	 2.60440	 2.60440	 4.73357	 4.73357	-2.28283	-2.28283	 2.53465	 2.53465
106	 9.99529	 9.99529	-4.30642	-4.30642	 2.57785	 2.57786	 4.78851	 4.78851	-2.19110	-2.19110	 2.55697	 2.55697
107	 9.96708	 9.96708	-4.33033	-4.33033	 2.54964	 2.54964	 4.84298	 4.84298	-2.09586	-2.09585	 2.57919	 2.57919
108	 9.94253	 9.94253	-4.35354	-4.35354	 2.51977	 2.51977	 4.89695	 4.89695	-1.99712	-1.99712	 2.60131	 2.60131
109	 9.92165	 9.92165	-4.37608	-4.37608	 2.48831	 2.48831	 4.95037	 4.95037	-1.89493	-1.89492	 2.62332	 2.62331
110	 9.90435	 9.90435	-4.39798	-4.39797	 2.45529	 2.45530	 5.00321	 5.00322	-1.78930	-1.78929	 2.64521	 2.64521
111	 9.88956	 9.88956	-4.42087	-4.42086	 2.41808	 2.41809	 5.05944	 5.05945	-1.67177	-1.67175	 2.66866	 2.66866
112	 9.87916	 9.87915	-4.44152	-4.44152	 2.38208	 2.38209	 5.11098	 5.11100	-1.55918	-1.55916	 2.69032	 2.69031
113	 9.87169	 9.87169	-4.46162	-4.46162	 2.34478	 2.34479	 5.16185	 5.16187	-1.44334	-1.44331	 2.71185	 2.71185
114	 9.86684	 9.86684	-4.48120	-4.48120	 2.30628	 2.30629	 5.21203	 5.21206	-1.32433	-1.32429	 2.73326	 2.73325
115	 9.86426	 9.86426	-4.50028	-4.50028	 2.26670	 2.26672	 5.26149	 5.26152	-1.20224	-1.20220	 2.75454	 2.75454
116	 9.86356	 9.86356	-4.51890	-4.51889	 2.22618	 2.22620	 5.31021	 5.31025	-1.07718	-1.07713	 2.77569	 2.77569
117	 9.86433	 9.86432	-4.53707	-4.53706	 2.18487	 2.18489	 5.35819	 5.35823	-0.94927	-0.94920	 2.79672	 2.79672
118	 9.86613	 9.86613	-4.55482	-4.55482	 2.14292	 2.14295	 5.40539	 5.40545	-0.81862	-0.81854	 2.81761	 2.81761
119	 9.86854	 9.86854	-4.57218	-4.57218	 2.10051	 2.10054	 5.45182	 5.45189	-0.68539	-0.68529	 2.83837	 2.83837
120	 9.87109	 9.87109	-4.58917	-4.58916	 2.05782	 2.05785	 5.49747	 5.49755	-0.54971	-0.54960	 2.85900	 2.85900
121	 9.87336	 9.87336	-4.60580	-4.60579	 2.01505	 2.01508	 5.54232	 5.54242	-0.41176	-0.41163	 2.87950	 2.87950
122	 9.87498	 9.87498	-4.62334	-4.62333	 1.96913	 1.96917	 5.58974	 5.58985	-0.26084	-0.26069	 2.90142	 2.90142
123	 9.87526	 9.87526	-4.63929	-4.63928	 1.92685	 1.92689	 5.63295	 5.63308	-0.11871	-0.11854	 2.92164	 2.92165
124	 9.87395	 9.87395	-4.65494	-4.65493	 1.88514	 1.88519	 5.67537	 5.67551	 0.02516	 0.02535	 2.94174	 2.94174
125	 9.87066	 9.87066	-4.67030	-4.67028	 1.84424	 1.84429	 5.71699	 5.71715	 0.17056	 0.17078	 2.96171	 2.96171
126	 9.86502	 9.86503	-4.68536	-4.68535	 1.80438	 1.80444	 5.75783	 5.75801	 0.31731	 0.31755	 2.98155	 2.98155
127	 9.85670	 9.85671	-4.70014	-4.70013	 1.76581	 1.76586	 5.79789	 5.79809	 0.46520	 0.46546	 3.00127	 3.00128
128	 9.84540	 9.84541	-4.71465	-4.71464	 1.72875	 1.72880	 5.83716	 5.83738	 0.61402	 0.61431	 3.02087	 3.02088
129	 9.83082	 9.83083	-4.72887	-4.72886	 1.69346	 1.69351	 5.87567	 5.87591	 0.76358	 0.76389	 3.04035	 3.04037
130	 9.81274	 9.81275	-4.74281	-4.74279	 1.66017	 1.66022	 5.91340	 5.91367	 0.91366	 0.91400	 3.05973	 3.05974
131	 9.79093	 9.79094	-4.75645	-4.75643	 1.62912	 1.62918	 5.95037	 5.95067	 1.06406	 1.06443	 3.07900	 3.07902
132	 9.76522	 9.76523	-4.76979	-4.76977	 1.60056	 1.60061	 5.98657	 5.98691	 1.21459	 1.21499	 3.09817	 3.09819
133	 9.73545	 9.73547	-4.78281	-4.78279	 1.57471	 1.57476	 6.02201	 6.02239	 1.36504	 1.36549	 3.11725	 3.11727
134	 9.69874	 9.69875	-4.79645	-4.79644	 1.55016	 1.55021	 6.05932	 6.05974	 1.52678	 1.52727	 3.13770	 3.13772
135	 9.66023	 9.66024	-4.80875	-4.80873	 1.53066	 1.53071	 6.09315	 6.09363	 1.67650	 1.67705	 3.15660	 3.15662
136	 9.61741	 9.61743	-4.82066	-4.82065	 1.51454	 1.51458	 6.12620	 6.12674	 1.82560	 1.82621	 3.17543	 3.17545
137	 9.57027	 9.57029	-4.83217	-4.83215	 1.50201	 1.50205	 6.15842	 6.15905	 1.97392	 1.97462	 3.19419	 3.19421
138	 9.51881	 9.51883	-4.84323	-4.84321	 1.49325	 1.49328	 6.18978	 6.19053	 2.12135	 2.12216	 3.21289	 3.21291
139	 9.46306	 9.46308	-4.85382	-4.85380	 1.48844	 1.48847	 6.22021	 6.22112	 2.26777	 2.26874	 3.23154	 3.23156
140	 9.40308	 9.40309	-4.86389	-4.86388	 1.48777	 1.48780	 6.24958	 6.25070	 2.41316	 2.41434	 3.25014	 3.25016
141	 9.33894	 9.33895	-4.87342	-4.87341	 1.49138	 1.49140	 6.27761	 6.27908	 2.55756	 2.55909	 3.26871	 3.26872
142	 9.27074	 9.27075	-4.88236	-4.88235	 1.49942	 1.49945	 6.30372	 6.30577	 2.70135	 2.70345	 3.28724	 3.28726
143	 9.19859	 9.19860	-4.89068	-4.89067	 1.51205	 1.51206	 6.32627	 6.32947	 2.84569	 2.84895	 3.30576	 3.30577
144	 9.12262	 9.12264	-4.89832	-4.89831	 1.52937	 1.52938	 6.33923	 6.34531	 2.99535	 3.00147	 3.32426	 3.32428
145	 9.03671	 9.03672	-4.90575	-4.90575	 1.55341	 1.55343	 6.29305	 6.31263	 3.20329	 3.22292	 3.34418	 3.34419
146	 8.95328	 8.95329	-4.91187	-4.91186	 1.58086	 1.58087	 4.90007	 4.89996	 4.77587	 4.77580	 3.36268	 3.36269
147	 8.86651	 8.86652	-4.91718	-4.91717	 1.61334	 1.61335	 3.47553	 3.45971	 6.37319	 6.35742	 3.38119	 3.38120
148	 8.77657	 8.77658	-4.92164	-4.92164	 1.65093	 1.65094	 3.53700	 3.53335	 6.45374	 6.45012	 3.39972	 3.39973
149	 8.68364	 8.68365	-4.92522	-4.92522	 1.69372	 1.69373	 3.65232	 3.65098	 6.48734	 6.48604	 3.41828	 3.41828
150	 8.58791	 8.58791	-4.92788	-4.92788	 1.74178	 1.74179	 3.77403	 3.77344	 6.51312	 6.51255	 3.43687	 3.43687
151	 8.48955	 8.48955	-4.92957	-4.92957	 1.79518	 1.79518	 3.89597	 3.89571	 6.53605	 6.53579	 3.45550	 3.45551
152	 8.38875	 8.38876	-4.93026	-4.93026	 1.85397	 1.85397	 4.01654	 4.01664	 6.55734	 6.55722	 3.47418	 3.47419
153	 8.28571	 8.28571	-4.92992	-4.92992	 1.91821	 1.91821	 4.13550	 4.13557	 6.57740	 6.57735	 3.49292	 3.49292
154	 8.18061	 8.18061	-4.92852	-4.92852	 1.98795	 1.98794	 4.25247	 4.25249	 6.59638	 6.59636	 3.51173	 3.51173
155	 8.07364	 8.07364	-4.92603	-4.92603	 2.06323	 2.06323	 4.36734	 4.36735	 6.61434	 6.61434	 3.53060	 3.53060
156	 7.96497	 7.96497	-4.92243	-4.92243	 2.14411	 2.14411	 4.48012	 4.48012	 6.63133	 6.63133	 3.54956	 3.54956
157	 7.85478	 7.85478	-4.91770	-4.91770	 2.23063	 2.23063	 4.59078	 4.59078	 6.64735	 6.64735	 3.56860	 3.56860
158	 7.73462	 7.73462	-4.91134	-4.91134	 2.33015	 2.33015	 4.70762	 4.70763	 6.66355	 6.66355	 3.58922	 3.58922
159	 7.63054	 7.63054	-4.90482	-4.90482	 2.42073	 2.42073	 4.80587	 4.80588	 6.67657	 6.67656	 3.60699	 3.60699
160	 7.50801	 7.50801	-4.89598	-4.89598	 2.53262	 2.53262	 4.91831	 4.91833	 6.69075	 6.69074	 3.62784	 3.62784
161	 7.40219	 7.40219	-4.88734	-4.88734	 2.63388	 2.63388	 5.01286	 5.01289	 6.70206	 6.70204	 3.64582	 3.64582
162	 7.27794	 7.27795	-4.87602	-4.87602	 2.75831	 2.75831	 5.12109	 5.12113	 6.71426	 6.71425	 3.66694	 3.66695
163	 7.15301	 7.15301	-4.86339	-4.86339	 2.88957	 2.88957	 5.22715	 5.22720	 6.72543	 6.72541	 3.68822	 3.68823
164	 7.04548	 7.04549	-4.85154	-4.85153	 3.00756	 3.00756	 5.31638	 5.31644	 6.73418	 6.73416	 3.70660	 3.70662
165	 6.91965	 6.91966	-4.83653	-4.83652	 3.15165	 3.15165	 5.41861	 5.41868	 6.74344	 6.74342	 3.72822	 3.72824
166	 6.81154	 6.81155	-4.82268	-4.82267	 3.28072	 3.28072	 5.50467	 5.50475	 6.75059	 6.75058	 3.74691	 3.74693
167	 6.68520	 6.68521	-4.80541	-4.80539	 3.43784	 3.43784	 5.60334	 5.60343	 6.75803	 6.75801	 3.76892	 3.76894
168	 6.57680	 6.57681	-4.78968	-4.78966	 3.57816	 3.57815	 5.68650	 5.68659	 6.76364	 6.76362	 3.78796	 3.78799
169	 6.45026	 6.45027	-4.77029	-4.77027	 3.74849	 3.74848	 5.78192	 5.78203	 6.76930	 6.76929	 3.81040	 3.81044
170	 6.34176	 6.34178	-4.75283	-4.75281	 3.90020	 3.90020	 5.86243	 5.86253	 6.77343	 6.77341	 3.82985	 3.82990
171	 6.21517	 6.21519	-4.73153	-4.73150	 4.08392	 4.08391	 5.95493	 5.95504	 6.77739	 6.77738	 3.85280	 3.85285
172	 6.10667	 6.10669	-4.71251	-4.71248	 4.24716	 4.24715	 6.03306	 6.03317	 6.78007	 6.78007	 3.87270	 3.87276
173	 5.98007	 5.98010	-4.68951	-4.68947	 4.44438	 4.44437	 6.12295	 6.12306	 6.78238	 6.78238	 3.89622	 3.89629
174	 5.85344	 5.85347	-4.66568	-4.66564	 4.64889	 4.64888	 6.21156	 6.21167	 6.78381	 6.78382	 3.92008	 3.92015
175	 5.74483	 5.74486	-4.64466	-4.64462	 4.82999	 4.82998	 6.28657	 6.28667	 6.78435	 6.78436	 3.94082	 3.94090
176	 5.61799	 5.61802	-4.61951	-4.61946	 5.04804	 5.04802	 6.37304	 6.37313	 6.78415	 6.78417	 3.96537	 3.96545
177	 5.50910	 5.50913	-4.59746	-4.59741	 5.24069	 5.24067	 6.44633	 6.44641	 6.78329	 6.78332	 3.98673	 3.98682
178	 5.38177	 5.38180	-4.57124	-4.57119	 5.47212	 5.47210	 6.53093	 6.53101	 6.78145	 6.78149	 4.01206	 4.01215
179	 5.27230	 5.27234	-4.54840	-4.54834	 5.67613	 5.67611	 6.60273	 6.60280	 6.77916	 6.77919	 4.03413	 4.03423
180	 5.14410	 5.14413	-4.52138	-4.52132	 5.92061	 5.92058	 6.68572	 6.68577	 6.77561	 6.77566	 4.06032	 4.06042
181	 5.03369	 5.03373	-4.49795	-4.49789	 6.13559	 6.13557	 6.75623	 6.75627	 6.77181	 6.77186	 4.08317	 4.08328
182	 4.90415	 4.90419	-4.47038	-4.47032	 6.39256	 6.39253	 6.83780	 6.83783	 6.76645	 6.76650	 4.11032	 4.11042
183	 4.79238	 4.79242	-4.44659	-4.44653	 6.61792	 6.61789	 6.90717	 6.90718	 6.76102	 6.76108	 4.13402	 4.13413
184	 4.66100	 4.66103	-4.41872	-4.41866	 6.88653	 6.88649	 6.98748	 6.98749	 6.75368	 6.75374	 4.16221	 4.16232
185	 4.54742	 4.54746	-4.39477	-4.39471	 7.12139	 7.12136	 7.05582	 7.05581	 6.74647	 6.74654	 4.18685	 4.18696
186	 4.41368	 4.41371	-4.36680	-4.36674	 7.40046	 7.40042	 7.13498	 7.13496	 6.73694	 6.73701	 4.21616	 4.21627
187	 4.27845	 4.27849	-4.33888	-4.33882	 7.68453	 7.68449	 7.21355	 7.21351	 6.72613	 6.72620	 4.24611	 4.24622
188	 4.16128	 4.16132	-4.31501	-4.31495	 7.93162	 7.93158	 7.28042	 7.28037	 6.71578	 6.71585	 4.27231	 4.27241
