0.00000 6.92985e+02
0.01388 7.09915e+02
0.02777 7.15848e+02
0.04165 3.46690e+02
0.05554 4.13359e+02
0.06942 4.67860e+02
0.08331 4.89972e+02
0.09719 4.92350e+02
0.11107 4.84784e+02
0.12496 4.74730e+02
0.13884 4.64929e+02
0.15273 4.55618e+02
0.16661 4.46700e+02
0.18050 4.38162e+02
0.19438 4.30015e+02
0.20826 4.22262e+02
0.22215 4.14903e+02
0.23603 4.07939e+02
0.24992 4.01378e+02
0.26380 3.95229e+02
0.27769 3.89500e+02
0.29157 3.84192e+02
0.30545 3.79284e+02
0.31934 3.74732e+02
0.33322 3.70464e+02
0.34711 3.66408e+02
0.36099 3.62525e+02
0.37488 3.58845e+02
0.38876 3.55558e+02
0.40264 3.52777e+02
0.41653 3.50560e+02
0.43041 3.49306e+02
0.44430 3.49349e+02
0.45818 3.50988e+02
0.47207 3.54289e+02
0.48595 3.58827e+02
0.49984 3.63660e+02
0.51372 3.67705e+02
0.52760 3.70212e+02
0.54149 3.70915e+02
0.55537 3.69866e+02
0.56926 3.67294e+02
0.58314 3.63603e+02
0.59703 3.59265e+02
0.61091 3.54583e+02
0.62479 3.49684e+02
0.63868 3.44732e+02
0.65256 3.40047e+02
0.66645 3.36040e+02
0.68033 3.33085e+02
0.69422 3.31359e+02
0.70810 3.30565e+02
0.72198 3.29437e+02
0.73587 3.25744e+02
0.74975 3.18638e+02
0.76364 3.10917e+02
0.77752 3.05452e+02
0.79141 3.02228e+02
0.80529 3.00507e+02
0.81917 3.00936e+02
0.83306 3.06587e+02
0.84694 3.19888e+02
0.86083 3.33456e+02
0.87471 3.44498e+02
0.88860 3.49892e+02
0.90248 3.51514e+02
0.91636 3.05831e+02
0.93025 2.69397e+02
0.94413 2.48285e+02
0.95802 2.51563e+02
0.97190 2.55624e+02
0.98579 2.59723e+02
0.99967 2.78087e+02
1.01355 2.94032e+02
1.02744 2.90408e+02
1.04132 2.78364e+02
1.05521 2.68959e+02
1.06909 2.60616e+02
1.08298 2.53179e+02
1.09686 2.46709e+02
1.11074 2.40512e+02
1.12463 2.35584e+02
1.13851 2.31168e+02
1.15240 2.27264e+02
1.16628 2.23861e+02
1.18017 2.20818e+02
1.19405 2.17933e+02
1.20793 2.15203e+02
1.22182 2.12620e+02
1.23570 2.10145e+02
1.24959 2.07750e+02
1.26347 2.05448e+02
1.27736 2.03273e+02
1.29124 2.01248e+02
1.30512 1.99384e+02
1.31901 1.97716e+02
1.33289 1.96323e+02
1.34678 1.95356e+02
1.36066 1.95124e+02
1.37455 1.96391e+02
1.38843 2.01746e+02
1.40232 2.29836e+02
1.41620 1.69588e+02
1.43008 1.41164e+02
1.44397 1.55018e+02
1.45785 1.58091e+02
1.47174 1.58440e+02
1.48562 1.57640e+02
1.49951 1.56228e+02
1.51339 1.54426e+02
1.52727 1.52311e+02
1.54116 1.49798e+02
1.55504 1.46445e+02
1.56893 1.40146e+02
1.58281 -4.13368e+03
1.59670 1.60575e+02
1.61058 1.54059e+02
1.62446 1.47998e+02
1.63835 1.37505e+02
1.65223 1.34564e+02
1.66612 1.31693e+02
1.68000 1.28515e+02
1.69389 1.25345e+02
1.70777 1.22465e+02
1.72165 1.19845e+02
1.73554 1.17036e+02
1.74942 1.14512e+02
1.76331 1.11792e+02
1.77719 1.09581e+02
1.79108 1.07356e+02
1.80496 1.04354e+02
1.81884 1.01286e+02
1.83273 9.84839e+01
1.84661 9.57625e+01
1.86050 9.23422e+01
1.87438 9.01417e+01
1.88827 8.73354e+01
1.90215 8.49740e+01
1.91603 8.34642e+01
1.92992 8.23351e+01
1.94380 8.07033e+01
1.95769 7.79660e+01
1.97157 7.44857e+01
1.98546 6.83088e+01
1.99934 6.28450e+01
2.01322 5.62947e+01
2.02711 4.82023e+01
2.04099 4.03896e+01
2.05488 3.04841e+01
2.06876 2.12640e+01
2.08265 1.35087e+01
2.09653 6.09588e+00
2.11041 -1.21717e+00
2.12430 -7.43436e+00
2.13818 -1.39553e+01
2.15207 -2.06157e+01
2.16595 -2.73832e+01
2.17984 -3.57138e+01
2.19372 -4.40479e+01
2.20761 -5.17109e+01
2.22149 -5.80426e+01
2.23537 -6.14876e+01
2.24926 -6.14417e+01
2.26314 -5.78258e+01
2.27703 -5.09637e+01
2.29091 -4.31240e+01
2.30480 -3.61961e+01
2.31868 -3.47268e+01
2.33256 -3.68828e+01
2.34645 -3.37028e+01
2.36033 -4.38049e+01
2.37422 -4.31749e+01
2.38810 -4.32736e+01
2.40199 -3.76567e+01
2.41587 -3.15262e+01
2.42975 -2.76163e+01
2.44364 -2.38905e+01
2.45752 -1.95260e+01
2.47141 -1.65998e+01
2.48529 -2.43847e+01
2.49918 -2.79147e+01
2.51306 -3.02973e+01
2.52694 -3.41904e+01
2.54083 -3.79919e+01
2.55471 -4.10347e+01
2.56860 -4.54396e+01
2.58248 -4.84372e+01
2.59637 -5.27501e+01
2.61025 -5.66157e+01
2.62413 -6.14940e+01
2.63802 -6.46382e+01
2.65190 -6.74441e+01
2.66579 -7.03064e+01
2.67967 -7.33240e+01
2.69356 -7.68154e+01
2.70744 -8.21360e+01
2.72132 -8.82842e+01
2.73521 -9.21661e+01
2.74909 -9.42013e+01
2.76298 -9.54983e+01
