61	-36.99406	-36.33367	-0.94206	 0.66604	-1.04024	-0.84119	 0.70682	-0.95000	-5.12624	-4.47165	-0.32285	 0.69201	-0.28213	-0.10086	 0.03601	 1.21018	-0.83777	-0.17814	 0.00076	-0.08267	
62	-33.71307	-33.11361	-0.79405	 0.69610	-0.88028	-0.70344	 0.72401	-0.79775	-3.72299	-3.07183	-0.28708	 0.66791	-0.35706	-0.10908	 0.03785	 1.06721	-0.65589	-0.22447	-0.00983	-0.07288	
63	-30.75728	-30.21209	-0.64997	 0.71725	-0.72447	-0.56951	 0.73227	-0.64919	-2.47786	-1.82535	-0.25448	 0.64246	-0.42568	-0.11571	 0.03995	 0.93856	-0.49316	-0.26769	-0.02045	-0.06209	
64	-28.12427	-27.62659	-0.51107	 0.72940	-0.57424	-0.44059	 0.73174	-0.50573	-1.38734	-0.72808	-0.22480	 0.61542	-0.48740	-0.12069	 0.04228	 0.82227	-0.34781	-0.30739	-0.03091	-0.05046	
65	-25.80760	-25.35061	-0.37852	 0.73259	-0.43087	-0.31779	 0.72262	-0.36870	-0.44664	 0.22527	-0.19771	 0.58656	-0.54171	-0.12401	 0.04478	 0.71683	-0.21844	-0.34316	-0.04105	-0.03817	
66	-23.79718	-23.37413	-0.25334	 0.72695	-0.29553	-0.20207	 0.70523	-0.23928	 0.35011	 1.04087	-0.17284	 0.55566	-0.58818	-0.12563	 0.04742	 0.62110	-0.10398	-0.37466	-0.05067	-0.02538	
67	-22.07968	-21.68398	-0.13643	 0.71270	-0.16924	-0.09428	 0.67998	-0.11853	 1.00961	 1.72551	-0.14982	 0.52255	-0.62645	-0.12557	 0.05014	 0.53419	-0.00350	-0.40159	-0.05961	-0.01228	
68	-20.63897	-20.26425	-0.02857	 0.69017	-0.05286	 0.00485	 0.64735	-0.00735	 1.53917	 2.28637	-0.12830	 0.48714	-0.65624	-0.12384	 0.05290	 0.45537	 0.08385	-0.42372	-0.06771	 0.00094	
69	-19.45653	-19.09677	 0.06963	 0.65977	 0.05290	 0.09472	 0.60793	 0.09348	 1.94653	 2.73087	-0.10801	 0.44944	-0.67734	-0.12048	 0.05564	 0.38397	 0.15886	-0.44083	-0.07479	 0.01410	
70	-18.51189	-18.16145	 0.15766	 0.62200	 0.14747	 0.17486	 0.56234	 0.18336	 2.23972	 3.06646	-0.08873	 0.40959	-0.68965	-0.11554	 0.05831	 0.31943	 0.22237	-0.45280	-0.08073	 0.02702	
71	-17.78305	-17.43675	 0.23515	 0.57743	 0.23044	 0.24493	 0.51129	 0.26183	 2.42683	 3.30054	-0.07034	 0.36782	-0.69312	-0.10909	 0.06084	 0.26117	 0.27522	-0.45953	-0.08538	 0.03950	
72	-17.22356	-16.87662	 0.30509	 0.52388	 0.30497	 0.30757	 0.45246	 0.33177	 2.51813	 3.44518	-0.05192	 0.32217	-0.68726	-0.10076	 0.06331	 0.20605	 0.32031	-0.46092	-0.08878	 0.05199	
73	-16.86448	-16.51276	 0.36038	 0.46744	 0.36351	 0.35642	 0.39257	 0.38604	 2.51283	 3.49315	-0.03531	 0.27766	-0.67280	-0.09149	 0.06540	 0.15902	 0.35409	-0.45687	-0.09047	 0.06306	
74	-16.64881	-16.28885	 0.40482	 0.40634	 0.41012	 0.39490	 0.32959	 0.42844	 2.42583	 3.46071	-0.01964	 0.23254	-0.64986	-0.08101	 0.06718	 0.11667	 0.38002	-0.44767	-0.09061	 0.07319	
75	-16.55241	-16.18138	 0.43856	 0.34140	 0.44499	 0.42316	 0.26435	 0.45914	 2.26469	 3.35416	-0.00494	 0.18729	-0.61875	-0.06943	 0.06860	 0.07855	 0.39903	-0.43346	-0.08913	 0.08223	
76	-16.55148	-16.16720	 0.46186	 0.27345	 0.46843	 0.44146	 0.19768	 0.47842	 2.03673	 3.17942	 0.00880	 0.14236	-0.57982	-0.05690	 0.06960	 0.04423	 0.41205	-0.41443	-0.08602	 0.09006	
77	-16.62291	-16.22379	 0.47507	 0.20334	 0.48087	 0.45013	 0.13042	 0.48669	 1.74896	 2.94213	 0.02165	 0.09814	-0.53352	-0.04354	 0.07013	 0.01334	 0.41995	-0.39083	-0.08127	 0.09655	
78	-16.74448	-16.32957	 0.47865	 0.13194	 0.48286	 0.44962	 0.06336	 0.48450	 1.40813	 2.64762	 0.03377	 0.05491	-0.48035	-0.02951	 0.07014	-0.01439	 0.42356	-0.36295	-0.07491	 0.10161	
79	-16.89514	-16.46407	 0.47316	 0.06012	 0.47504	 0.44048	-0.00270	 0.47250	 1.02071	 2.30099	 0.04541	 0.01290	-0.42089	-0.01496	 0.06959	-0.03917	 0.42361	-0.33114	-0.06697	 0.10515	
80	-17.05520	-16.60817	 0.45921	-0.01126	 0.45815	 0.42329	-0.06702	 0.45141	 0.59295	 1.90713	 0.05686	-0.02774	-0.35580	-0.00005	 0.06843	-0.06111	 0.42074	-0.29578	-0.05754	 0.10712	
81	-17.20650	-16.74422	 0.43751	-0.08136	 0.43301	 0.39875	-0.12889	 0.42208	 0.13085	 1.47081	 0.06845	-0.06692	-0.28579	 0.01506	 0.06664	-0.08026	 0.41550	-0.25726	-0.04671	 0.10745	
82	-17.33255	-16.85620	 0.40881	-0.14937	 0.40050	 0.36760	-0.18764	 0.38540	-0.35974	 0.99674	 0.08050	-0.10454	-0.21160	 0.03022	 0.06419	-0.09656	 0.40834	-0.21605	-0.03460	 0.10615	
