    21   -86.69847624   -84.16992161   -54.17079544   -53.72044288   -52.95416479   -51.26267493   -50.81855351   -50.47137881    -8.06591263    -7.72373690    -2.30675824    -2.28429282    -2.24596163    -1.02434368    -0.98618785    -0.45431595    -0.44243081    -0.40127896     1.30814032     1.34626804     6.11257790     6.31588697     6.55295402     6.63874346     6.85048467     7.08776701
    22   -86.66451219   -84.13720775   -54.17057303   -53.72021703   -52.95400118   -51.26248778   -50.81839441   -50.47116503    -8.03862565    -7.69746464    -2.30630003    -2.28430313    -2.24523985    -1.02641545    -0.98536074    -0.45397584    -0.44261942    -0.40048084     1.30553411     1.34727373     6.07706922     6.28827654     6.53837518     6.62301155     6.83403614     7.08517666
    23   -86.63251106   -84.10644311   -54.17034812   -53.72000717   -52.95383771   -51.26230296   -50.81825162   -50.47095007    -8.01181214    -7.67170212    -2.30582876    -2.28431398    -2.24447224    -1.02858286    -0.98449638    -0.45363496    -0.44281545    -0.39962275     1.30280656     1.34832698     6.04363202     6.26211442     6.52502951     6.60793189     6.81810521     7.08196964
    24   -86.60272649   -84.07787248   -54.17012318   -53.71981593   -52.95367694   -51.26212329   -50.81812739   -50.47073669    -7.98564706    -7.64661825    -2.30534577    -2.28432534    -2.24365704    -1.03084517    -0.98359539    -0.45329504    -0.44301849    -0.39870239     1.29995790     1.34942763     6.01246699     6.23761848     6.51293917     6.59363727     6.80291875     7.07819931
    25   -86.57538534   -84.05171420   -54.16990093   -53.71964584   -52.95352172   -51.26195180   -50.81802386   -50.47052793    -7.96029746    -7.62237333    -2.30485248    -2.28433715    -2.24279242    -1.03320170    -0.98265828    -0.45295778    -0.44322810    -0.39771751     1.29698837     1.35057555     5.98375855     6.21499052     6.50209216     6.58027890     6.78868304     7.07391896
    26   -86.55068608   -84.02815863   -54.16968434   -53.71949932   -52.95337516   -51.26179174   -50.81794310   -50.47032703    -7.93592054    -7.59911726    -2.30435040    -2.28434935    -2.24187645    -1.03565186    -0.98168551    -0.45262487    -0.44344378    -0.39666593     1.29389823     1.35177052     5.95767387     6.19441380     6.49243318     6.56803609     6.77557939     7.06918183
    27   -86.52906660   -84.00762201   -54.16947923   -53.71938006   -52.95324228   -51.26164831   -50.81788762   -50.47013980    -7.91296001    -7.57727105    -2.30384783    -2.28436166    -2.24092026    -1.03816100    -0.98069099    -0.45230219    -0.44366206    -0.39556078     1.29073080     1.35299569     5.93465019     6.17627774     6.48396207     6.55725841     6.76390697     7.06411135
    28   -86.51008733   -83.98968672   -54.16928343   -53.71928696   -52.95312303   -51.26152120   -50.81785774   -50.46996479    -7.89093439    -7.55637480    -2.30333297    -2.28437432    -2.23989633    -1.04079551    -0.97964854    -0.45198270    -0.44388821    -0.39437065     1.28740195     1.35428345     5.91420255     6.16023821     6.47629557     6.54790888     6.75347451     7.05862526
    29   -86.49416303   -83.97474643   -54.16910320   -53.71922374   -52.95302294   -51.26141603   -50.81785602   -50.46980824    -7.87027499    -7.53683653    -2.30281414    -2.28438701    -2.23881498    -1.04352208    -0.97857150    -0.45167224    -0.44411875    -0.39310798     1.28395348     1.35561748     5.89676762     6.14667011     6.46935530     6.54041705     6.74453494     7.05284243
    30   -86.48137038   -83.96287219   -54.16894209   -53.71919214   -52.95294578   -51.26133649   -50.81788397   -50.46967387    -7.85108321    -7.51874904    -2.30229301    -2.28439961    -2.23767412    -1.04634023    -0.97746015    -0.45137225    -0.44435308    -0.39177105     1.28038577     1.35699744     5.88243663     6.13566794     6.46293976     6.53504575     6.73714367     7.04681690
    31   -86.47175535   -83.95410506   -54.16880370   -53.71919368   -52.95289536   -51.26128620   -50.81794293   -50.46956543    -7.83344333    -7.50218810    -2.30177125    -2.28441193    -2.23647164    -1.04924957    -0.97631473    -0.45108405    -0.44459053    -0.39035831     1.27669922     1.35842295     5.87128039     6.12730223     6.45689737     6.53198917     6.73132407     7.04060294
    32   -86.46533388   -83.94845682   -54.16869162   -53.71922968   -52.95287547   -51.26126875   -50.81803405   -50.46948665    -7.81742180    -7.48721180    -2.30125052    -2.28442381    -2.23520549    -1.05224970    -0.97513547    -0.45080890    -0.44483045    -0.38886835     1.27289427     1.35989359     5.86334896     6.12161950     6.45117084     6.53132659     6.72706963     7.03425508
    33   -86.46209288   -83.94591099   -54.16860940   -53.71930121   -52.95288982   -51.26128762   -50.81815826   -50.46944116    -7.80306682    -7.47386034    -2.30073240    -2.28443504    -2.23387364    -1.05534026    -0.97392260    -0.45054796    -0.44507212    -0.38729992     1.26897134     1.36140892     5.85867128     6.11864265     6.44580487     6.53301300     6.72434680     7.02782796
    34   -86.46199155   -83.94642410   -54.16856050   -53.71940911   -52.95294199   -51.26134611   -50.81831632   -50.46943249    -7.79040819    -7.46215605    -2.30021841    -2.28444544    -2.23247416    -1.05852093    -0.97267630    -0.45030228    -0.44531482    -0.38565195     1.26493089     1.36296845     5.85725500     6.11837147     6.44091653     6.53690757     6.72309816     7.02137630
    35   -86.46496294   -83.94992725   -54.16854821   -53.71955398   -52.95303539   -51.26144729   -50.81850875   -50.46946401    -7.77945752    -7.45210364    -2.29970996    -2.28445480    -2.23100519    -1.06179140    -0.97139677    -0.45007285    -0.44555776    -0.38392350     1.26077339     1.36457168     5.85908636     6.12078351     6.43665301     6.54281539     6.72324584     7.01495477
    36   -86.47111171   -83.95653445   -54.16857695   -53.71974147   -52.95317740   -51.26159851   -50.81874230   -50.46954147    -7.76998813    -7.44349138    -2.29919524    -2.28446309    -2.22942352    -1.06524104    -0.97004921    -0.44985527    -0.44580645    -0.38206512     1.25638525     1.36626197     5.86430595     6.12600300     6.43307882     6.55074528     6.72474942     7.00845263
    37   -86.48000614   -83.96578984   -54.16864820   -53.71996207   -52.95336364   -51.26179459   -50.81900509   -50.46966389    -7.76246181    -7.43673165    -2.29870182    -2.28446967    -2.22780865    -1.06869269    -0.96870292    -0.44966162    -0.44604718    -0.38017150     1.25199198     1.36795206     5.87258842     6.13369659     6.43050548     6.56006630     6.72741998     7.00225844
    38   -86.49163090   -83.97769087   -54.16876479   -53.72021997   -52.95359965   -51.26204097   -50.81930252   -50.46983532    -7.75657399    -7.43153816    -2.29821736    -2.28447455    -2.22611956    -1.07223339    -0.96732394    -0.44948702    -0.44628524    -0.37819564     1.24748307     1.36968417     5.88394814     6.14388010     6.42893128     6.57074372     6.73115882     6.99625722
    39   -86.50583394   -83.99208593   -54.16892904   -53.72051480   -52.95388753   -51.26233947   -50.81963422   -50.47005811    -7.75227052    -7.42785306    -2.29774266    -2.28447751    -2.22435502    -1.07586297    -0.96591245    -0.44933254    -0.44651930    -0.37613730     1.24285895     1.37145769     5.89828770     6.15645217     6.42843324     6.58256792     6.73583712     6.99050083
    40   -86.52244781   -84.00880844   -54.16914295   -53.72084597   -52.95422895   -51.26269150   -50.81999964   -50.47033429    -7.74948391    -7.42560598    -2.29727831    -2.28447833    -2.22251402    -1.07958125    -0.96446864    -0.44919947    -0.44674768    -0.37399635     1.23812008     1.37327206     5.91549051     6.17129492     6.42906767     6.59533511     6.74132076     6.98503932
    41   -86.54129210   -84.02767922   -54.16940818   -53.72121269   -52.95462512   -51.26309807   -50.82039800   -50.47066553    -7.74813494    -7.42471549    -2.29682470    -2.28447680    -2.22059574    -1.08338808    -0.96299267    -0.44908955    -0.44696816    -0.37177284     1.23326688     1.37512666     5.93542187     6.18827518     6.43087364     6.60884715     6.74747319     6.97992018
    42   -86.56217588   -84.04850884   -54.16972601   -53.72161396   -52.95507680   -51.26355975   -50.82082834   -50.47105315    -7.74813422    -7.42509070    -2.29638202    -2.28447268    -2.21859957    -1.08728336    -0.96148472    -0.44900523    -0.44717772    -0.36946692     1.22829976     1.37702093     5.95793028     6.20724573     6.43387614     6.62291186     6.75415839     6.97518731
    43   -86.58490013   -84.07110002   -54.17009736   -53.72204860   -52.95558423   -51.26407667   -50.82128953   -50.47149810    -7.74938394    -7.42663277    -2.29595025    -2.28446573    -2.21652511    -1.09126698    -0.95994496    -0.44894998    -0.44737221    -0.36707889     1.22321910     1.37895430     5.98284889     6.22804648     6.43808892     6.63734367     6.76124406     6.97087973
    44   -86.60926019   -84.09524994   -54.17052276   -53.72251528   -52.95614717   -51.26464853   -50.82178025   -50.47200096    -7.75177955    -7.42923655    -2.29552920    -2.28445571    -2.21437218    -1.09533887    -0.95837356    -0.44892834    -0.44754632    -0.36460915     1.21802526     1.38092621     6.00999721     6.25050554     6.44351698     6.65196483     6.76860482     6.96703000
    45   -86.63504799   -84.12075248   -54.17100234   -53.72301251   -52.95676487   -51.26527458   -50.82229905   -50.47256192    -7.75521147    -7.43279210    -2.29511847    -2.28444236    -2.21214082    -1.09949897    -0.95677067    -0.44894521    -0.44769430    -0.36205823     1.21271858     1.38293613     6.03918291     6.27444021     6.45015873     6.66660679     6.77612560     6.96366223
    46   -86.66205435   -84.14740040   -54.17153589   -53.72353867   -52.95743611   -51.26595368   -50.82284436   -50.47318081    -7.75956673    -7.43718619    -2.29471750    -2.28442538    -2.20983124    -1.10374726    -0.95513647    -0.44900354    -0.44781228    -0.35942672     1.20729935     1.38498357     6.07020381     6.29965765     6.45800822     6.68111189     6.78370487     6.96078992
    47   -86.69007107   -84.17498739   -54.17212280   -53.72409203   -52.95815917   -51.26668424   -50.82341447   -50.47385711    -7.76473048    -7.44230375    -2.29432560    -2.28440446    -2.20744387    -1.10808372    -0.95347110    -0.44910149    -0.44790110    -0.35671532     1.20176785     1.38706806     6.10284992     6.32595509     6.46705747     6.69533529     6.79125753     6.95841374
    48   -86.71889287   -84.20330996   -54.17276211   -53.72467080   -52.95893192   -51.26746431   -50.82400762   -50.47458995    -7.77058750    -7.44802914    -2.29394193    -2.28437923    -2.20497930    -1.11250834    -0.95177471    -0.44923201    -0.44796672    -0.35392481     1.19612433     1.38918917     6.13690559     6.35311932     6.47729948     6.70914708     6.79871702     6.95651936
    49   -86.74831922   -84.23216927   -54.17345255   -53.72527308   -52.95975176   -51.26829157   -50.82462197   -50.47537813    -7.77702350    -7.45424742    -2.29356554    -2.28434930    -2.20243827    -1.11702114    -0.95004745    -0.44938579    -0.44801731    -0.35105600     1.19036900     1.39134649     6.17215164     6.38092484     6.48873235     6.72243480     6.80603608     6.95507603
    50   -86.77815598   -84.26137269   -54.17419251   -53.72589695   -52.96061573   -51.26916334   -50.82525563   -50.47622015    -7.78392628    -7.46084544    -2.29319541    -2.28431421    -2.19982169    -1.12162216    -0.94828946    -0.44955433    -0.44806018    -0.34810980     1.18450203     1.39353968     6.20836757     6.40912971     6.50136560     6.73510639     6.81318570     6.95403602
    51   -86.80821691   -84.29073529   -54.17498012   -53.72654045   -52.96152050   -51.27007668   -50.82590670   -50.47711423    -7.79118681    -7.46771277    -2.29283044    -2.28427346    -2.19713059    -1.12631141    -0.94650086    -0.44973123    -0.44810046    -0.34508715     1.17852359     1.39576841     6.24533366     6.43746759     6.51523020     6.74709345     6.82015184     6.95333540
    52   -86.83832492   -84.32008114   -54.17581323   -53.72720162   -52.96246245   -51.27102834   -50.82657328   -50.47805836    -7.79870007    -7.47474260    -2.29246950    -2.28422648    -2.19436610    -1.13108895    -0.94468179    -0.44991199    -0.44814133    -0.34198902     1.17243379     1.39803241     6.28283306     6.46563442     6.53039401     6.75835460     6.82693011     6.95289639
    53   -86.86831320   -84.34924437   -54.17668947   -53.72787850   -52.96343769   -51.27201486   -50.82725349   -50.47905026    -7.80636580    -7.48183244    -2.29211142    -2.28417266    -2.19152946    -1.13595482    -0.94283237    -0.45009355    -0.44818450    -0.33881643     1.16623273     1.40033145     6.32065378     6.49327101     6.54698115     6.76887821     6.83351933     6.95263085
    54   -86.89724896   -84.37731711   -54.17758166   -53.72855083   -52.96441533   -51.27300544   -50.82792716   -50.48005966    -7.81388586    -7.48870039    -2.29176440    -2.28411301    -2.18869939    -1.14077756    -0.94100255    -0.45026902    -0.44822946    -0.33565677     1.16008802     1.40260346     6.35759239     6.51927256     6.56467667     6.77843422     6.83974951     6.95244962
    55   -86.92655559   -84.40567671   -54.17853536   -53.72925312   -52.96544403   -51.27404990   -50.82862895   -50.48113854    -7.82157944    -7.49562741    -2.29140856    -2.28404359    -2.18572427    -1.14581790    -0.93909353    -0.45044636    -0.44827873    -0.33234027     1.15366756     1.40497111     6.39545294     6.54464252     6.58461703     6.78758599     6.84594615     6.95225017
    56   -86.95531527   -84.43342833   -54.17952414   -53.72996554   -52.96649336   -51.27511793   -50.82933912   -50.48225750    -7.82916038    -7.50234038    -2.29105217    -2.28396509    -2.18268108    -1.15094672    -0.93715448    -0.45061963    -0.44833086    -0.32895244     1.14713601     1.40737333     6.43305070     6.56845721     6.60633245     6.79613776     6.85191824     6.95194692
    57   -86.98340932   -84.46045369   -54.18054503   -53.73068635   -52.96755885   -51.27620555   -50.83005607   -50.48341368    -7.83655159    -7.50875865    -2.29069413    -2.28387665    -2.17957126    -1.15616404    -0.93518550    -0.45078787    -0.44838523    -0.32549435     1.14049338     1.40981002     6.47021001     6.59090572     6.62942248     6.80417799     6.85763880     6.95145631
    58   -87.01073214   -84.48664754   -54.18159502   -53.73141389   -52.96863605   -51.27730874   -50.83077831   -50.48460419    -7.84368224    -7.51480771    -2.29033342    -2.28377734    -2.17639630    -1.16146990    -0.93318666    -0.45095035    -0.44844106    -0.32196707     1.13373968     1.41228113     6.50676783     6.61245791     6.65321676     6.81180265     6.86307778     6.95070526
    59   -87.03719129   -84.51191775   -54.18267106   -53.73214662   -52.96972052   -51.27842348   -50.83150448   -50.48582606    -7.85048768    -7.52041924    -2.28996903    -2.28366621    -2.17315767    -1.16686433    -0.93115806    -0.45110640    -0.44849742    -0.31837166     1.12687493     1.41478661     6.54257479     6.63357272     6.67706871     6.81910625     6.86820636     6.94963311
    60   -87.06270736   -84.53618527   -54.18377011   -53.73288309   -52.97080792   -51.27954582   -50.83223333   -50.48707635    -7.85690930    -7.52553110    -2.28960006    -2.28354225    -2.16985684    -1.17234731    -0.92909979    -0.45125546    -0.44855328    -0.31470918     1.11989913     1.41732646     6.57749607     6.65455641     6.70049932     6.82617453     6.87300037     6.94819243
    61   -87.08721376   -84.55938400   -54.18488911   -53.73362197   -52.97189403   -51.28067189   -50.83296378   -50.48835208    -7.86289429    -7.53008722    -2.28922564    -2.28340443    -2.16649525    -1.17791886    -0.92701192    -0.45139704    -0.44860754    -0.31098066     1.11281228     1.41990067     6.61141211     6.67557358     6.72318825     6.83307907     6.87744213     6.94634911
    62   -87.11065640   -84.58146042   -54.18602510   -53.73436209   -52.97297481   -51.28179792   -50.83369487   -50.48965033    -7.86839536    -7.53403746    -2.28884499    -2.28325170    -2.16307431    -1.18357894    -0.92489454    -0.45153068    -0.44865903    -0.30718712     1.10561441     1.42250927     6.64421924     6.69669521     6.74492779     6.83987408     6.88152065     6.94408182
    63   -87.13299317   -84.60237329   -54.18717515   -53.73510240   -52.97404643   -51.28292035   -50.83442581   -50.49096825    -7.87337040    -7.53733742    -2.28845738    -2.28308300    -2.15959540    -1.18932750    -0.92274771    -0.45165595    -0.44870657    -0.30332954     1.09830555     1.42515227     6.67583035     6.71793601     6.76558735     6.84659480     6.88523041     6.94138100
    64   -87.15419345   -84.62209303   -54.18833644   -53.73584197   -52.97510534   -51.28403575   -50.83515593   -50.49230303    -7.87778207    -7.53994817    -2.28806216    -2.28289727    -2.15605984    -1.19516450    -0.92057151    -0.45177247    -0.44874894    -0.29940888     1.09088575     1.42782969     6.70617584     6.73927640     6.78509259     6.85325715     6.88856929     6.93824760
    65   -87.17423741   -84.64060125   -54.18950627   -53.73658004   -52.97614823   -51.28514097   -50.83588474   -50.49365197    -7.88159744    -7.54183595    -2.28765872    -2.28269347    -2.15246888    -1.20108983    -0.91836601    -0.45187987    -0.44878492    -0.29542606     1.08335508     1.43054156     6.73520545     6.76067375     6.80341386     6.85985834     6.89153597     6.93469173
    66   -87.19311537   -84.65788999   -54.19068204   -53.73731599   -52.97717215   -51.28623306   -50.83661189   -50.49501246    -7.88478754    -7.54297194    -2.28724654    -2.28247059    -2.14882370    -1.20710339    -0.91613128    -0.45197778    -0.44881329    -0.29138197     1.07571364     1.43328789     6.76289178     6.78206612     6.82055939     6.86637871     6.89412724     6.93073114
    67   -87.21082695   -84.67396107   -54.19186133   -53.73804933   -52.97817447   -51.28730937   -50.83733717   -50.49638201    -7.88732698    -7.54333185    -2.28682510    -2.28222767    -2.14512543    -1.21320506    -0.91386738    -0.45206587    -0.44883283    -0.28727744     1.06796158     1.43606867     6.78923703     6.80336957     6.83657000     6.87278469     6.89633535     6.92638985
    68   -87.22738036   -84.68882532   -54.19304183   -53.73877974   -52.97915293   -51.28836752   -50.83806050   -50.49775824    -7.88919352    -7.54289565    -2.28639394    -2.28196379    -2.14137508    -1.21939467    -0.91157438    -0.45214380    -0.44884234    -0.28311326     1.06009905     1.43888387     6.81428328     6.82447010     6.85151356     6.87903339     6.89814596     6.92169675
    69   -87.24279150   -84.70250173   -54.19422140   -53.73950702   -52.98010563   -51.28940545   -50.83878194   -50.49913893    -7.89036771    -7.54164722    -2.28595264    -2.28167812    -2.13757360    -1.22567204    -0.90925232    -0.45221123    -0.44884068    -0.27889017     1.05212627     1.44173347     6.83812219     6.84521508     6.86547810     6.88507859     6.89953686     6.91668435
    70   -87.25708313   -84.71501669   -54.19539808   -53.74023110   -52.98103110   -51.29042142   -50.83950169   -50.50052195    -7.89083248    -7.53957402    -2.28550077    -2.28136991    -2.13372183    -1.23203698    -0.90690127    -0.45226784    -0.44882671    -0.27460886     1.04404349     1.44461737     6.86089130     6.86541739     6.87856343     6.89087755     6.90047799     6.91138753
    71   -87.27028405   -84.72640314   -54.19657004   -53.74095204   -52.98192822   -51.29141402   -50.84022001   -50.50190532    -7.89057290    -7.53666679    -2.28503792    -2.28103852    -2.12982052    -1.23848924    -0.90452128    -0.45231326    -0.44879938    -0.27026996     1.03585101     1.44753550     6.88274604     6.88488343     6.89087186     6.89639746     6.90093292     6.90584253
    72   -87.28303880   -84.73721222   -54.19779681   -53.74170774   -52.98284117   -51.29243243   -50.84097506   -50.50335985    -7.88950266    -7.53269863    -2.28453838    -2.28066405    -2.12566105    -1.24537518    -0.90198481    -0.45234860    -0.44875505    -0.26564111     1.02710922     1.45064401     6.89977775     6.90084312     6.90188662     6.90309414     6.90440321     6.90490897
    73   -87.29411201   -84.74640860   -54.19895416   -53.74242294   -52.98367837   -51.29337406   -50.84169182   -50.50473829    -7.88771671    -7.52806267    -2.28405166    -2.28028352    -2.12165995    -1.25200590    -0.89954554    -0.45236993    -0.44869718    -0.26118574     1.01869271     1.45363189     6.89383721     6.90017815     6.90679449     6.91409374     6.92191894     6.92525261
    74   -87.30421089   -84.75460878   -54.20010231   -53.74313589   -52.98448634   -51.29429009   -50.84240864   -50.50611184    -7.88517086    -7.52258161    -2.28355262    -2.27987855    -2.11761095    -1.25872313    -0.89707743    -0.45237891    -0.44862308    -0.25667433     1.01016772     1.45665344     6.88775735     6.89891743     6.91141714     6.92456221     6.93838823     6.94494161
    75   -87.31338018   -84.76186375   -54.20124012   -53.74384707   -52.98526556   -51.29518050   -50.84312615   -50.50747903    -7.88185606    -7.51625660    -2.28304079    -2.27944898    -2.11351436    -1.26552654    -0.89458050    -0.45237512    -0.44853196    -0.25210728     1.00153477     1.45970841     6.88157039     6.89704348     6.91577909     6.93454297     6.95381064     6.96397890
    76   -87.32166663   -84.76822703   -54.20236659   -53.74455703   -52.98601690   -51.29604556   -50.84384502   -50.50883852    -7.87776431    -7.50909081    -2.28251566    -2.27899478    -2.10937042    -1.27241581    -0.89205476    -0.45235809    -0.44842313    -0.24748492     0.99279440     1.46279649     6.87530553     6.89455609     6.91991088     6.94406008     6.96821432     6.98234635
    77   -87.32911833   -84.77375387   -54.20348088   -53.74526639   -52.98674157   -51.29688587   -50.84456597   -50.51018905    -7.87288854    -7.50108921    -2.28197672    -2.27851601    -2.10517923    -1.27939059    -0.88950019    -0.45232734    -0.44829596    -0.24280751     0.98394722     1.46591734     6.86898820     6.89147518     6.92384426     6.95312057     6.98164502     7.00001418
    78   -87.33578406   -84.77850063   -54.20458227   -53.74597581   -52.98744108   -51.29770232   -50.84528974   -50.51152951    -7.86722259    -7.49225845    -2.28142345    -2.27801284    -2.10094081    -1.28645052    -0.88691677    -0.45228236    -0.44814993    -0.23807525     0.97499391     1.46907056     6.86263945     6.88784209     6.92760848     6.96171787     6.99415837     7.01694704
